amfi_code,cagr_1yr_computed,cagr_3yr_computed,cagr_5yr_computed,sharpe_computed,sortino_computed,ann_std_computed,alpha_computed,beta_computed,r_squared,max_drawdown_computed,max_drawdown_date,scheme_name,fund_house,category,risk_category,expense_ratio_pct
120503,8.495135972254552,13.974980348212673,16.03135884291418,0.7979728586052847,1.3379431500669239,13.88443751311979,17.703302365844074,-0.0402689523698206,0.0013974446083318615,-13.897862823061635,2023-11-09,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity,Moderate,1.42
120504,13.073788394478303,32.478927222623,23.20909556838513,1.0265242847993001,1.8052937940992548,14.363780566736658,21.19482701352573,0.01623216976141699,0.00021216129075887416,-12.588275606922517,2023-05-30,ICICI Pru Bluechip Fund - Direct - Growth,ICICI Prudential MF,Equity,Moderate,0.8
120505,29.627681171526877,31.769242852237323,27.573973274145747,1.1801011976606492,2.0293529404657464,19.29094940631819,29.26358334175106,0.0005490042506317005,1.345534167566829e-07,-18.188513572116292,2025-01-23,ICICI Pru Midcap Fund - Regular - Growth,ICICI Prudential MF,Equity,High,1.36
120506,41.85299002066023,18.417429266835228,16.07005922251861,0.6488787755249532,1.0958951614736467,15.230516379673068,16.25385327998104,0.041896462728119734,0.0012571178108220712,-19.82565826298267,2023-08-14,ICICI Pru Value Discovery Fund - Regular - Growth,ICICI Prudential MF,Equity,Moderately High,1.41
120507,7.430320855847317,7.392538786263403,7.214845988608465,0.4957233929532987,1.0521238822608991,0.4939126259512011,6.746210411099532,-0.00044409263297072156,0.00013430661440679782,-0.09773140045925555,2025-10-20,ICICI Pru Liquid Fund - Regular - Growth,ICICI Prudential MF,Debt,Low,0.74
120841,16.849551529398422,17.263014444437943,16.98250760469331,0.4942725378672349,0.8625738849916579,13.463795800784448,13.042924450705446,0.03635639902219981,0.0012113711061211873,-17.57361416468729,2025-02-14,Kotak Bluechip Fund - Regular - Growth,Kotak Mahindra MF,Equity,Moderate,1.59
120842,22.518986942465922,7.75416750547262,8.313876827117706,0.07599984804658923,0.12469346986475674,17.894715006571875,7.80443887615508,0.018056874208118148,0.00016915548838314346,-24.003511326274886,2024-10-17,Kotak Emerging Equity Fund - Regular - Growth,Kotak Mahindra MF,Equity,High,1.56
120843,26.677583918827153,29.57511058901836,36.55253688560127,1.3067439695428409,2.3643200321667184,15.88698652360926,27.330465038306055,-0.022829569792426577,0.0003430543427151458,-12.97396816518679,2022-04-13,Kotak Flexicap Fund - Regular - Growth,Kotak Mahindra MF,Equity,Moderately High,1.45
120844,7.125369741102916,6.694394239074852,6.815094756320383,-0.08874729621558647,-0.18772304774245088,0.5133170487371133,6.4556774953759914,-0.0004007442394784003,0.00010125435692271747,-0.11629327956168556,2024-04-30,Kotak Liquid Fund - Regular - Growth,Kotak Mahindra MF,Debt,Low,0.6
125497,28.6975804558778,18.429918008610045,18.493309923771093,0.7757902498211205,1.3306512447571364,14.668866752399518,17.729754927531765,0.0488204042595774,0.0018401792783071592,-15.200013055606398,2025-01-01,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity,Moderate,0.92
125498,15.455077019290385,11.242518737374208,16.190975996383393,0.3006119210425478,0.5088128197169232,18.35243008733578,11.98910097121797,0.009054412621739151,4.043746553634244e-05,-21.11727956013212,2025-09-12,HDFC Mid-Cap Opportunities Fund - Direct - Growth,HDFC Mutual Fund,Equity,High,0.78
148567,20.37595706234765,33.991970400445304,29.234417721847695,1.4482911703262598,2.3856443733688186,14.19370675462035,26.98375144191807,0.023683558075848626,0.000462543690662385,-11.265729075028275,2023-10-20,Mirae Asset Large Cap Fund - Regular - Growth,Mirae Asset MF,Equity,Moderate,1.46
148568,14.279834500870736,14.744434832760533,25.846941155448654,0.9262873467360146,1.632740977873516,15.429144469823294,20.873010086942337,-0.02638771994384304,0.00048592647527973286,-15.27259422823477,2024-01-24,Mirae Asset Emerging Bluechip Fund - Regular - Growth,Mirae Asset MF,Equity,Moderately High,1.52
148569,39.78380253854239,29.17135767741186,31.45293128344313,1.2349300257743294,2.1469139263460555,17.674006691346694,28.27036785246582,0.018133884083859218,0.00017488886568129512,-16.39674294693263,2023-10-20,Mirae Asset Tax Saver Fund - Regular - Growth,Mirae Asset MF,Equity,High,1.6
149322,18.12461925339035,18.03973982038829,14.751897252063273,0.46403744922047774,0.7621288703723166,14.353859818510504,13.173190226099432,-0.00405027113000652,1.3227607880850368e-05,-14.844576917771747,2022-02-04,DSP Top 100 Equity Fund - Regular - Growth,DSP Mutual Fund,Equity,Moderate,1.54
149323,21.497414349538225,26.863103668817146,30.33829244495607,1.1321218524747243,1.8751010639192083,17.74615939755084,26.598577542043046,-0.0025230046646992645,3.357978192008906e-06,-17.24810575345138,2022-10-24,DSP Midcap Fund - Regular - Growth,DSP Mutual Fund,Equity,High,1.61
149324,65.19546577826334,26.99350260734621,35.913521505848365,0.9497958246616031,1.6197931764914093,24.840205005242098,30.05787817097677,0.011455159960520718,3.5329906267955686e-05,-31.171900300634213,2025-01-03,DSP Small Cap Fund - Regular - Growth,DSP Mutual Fund,Equity,Very High,1.52
